"label","content","train"
"1","enjoy driving truck kind chevrolet reminds younger days sounds ride","1"
"1","cable television watch kids watch tv work nice nice private time works charm","1"
"1","fly landed coffee moment walked house ugh annoyed yep coffee ruined time drive work wanted scream time drive starbucks nope schedule pretty tight annoying coffee morning function helps drive","1"
"1","younger sister pregnant baby trip baby crazy haha point met niece sister pregnant supposed awww congrats absolutely love niece excited shes couple years","1"
"1","friend shared secret told feel embarrassed sucks hope super important secret sort foot mouth friendship wo suffer","1"
"1","emotional brothers important wrong sounds sweet caring younger role model growing sweet happy close connection","1"
"1","working hard work promotion finally big advance decent manager position pleased awesome great congratulations","1"
"1","faithful loyal girlfriend years great propose days young rush fine","1"
"1","feel sort bad end friendship years actions questionable lost respect","1"
"1","hoping super smash bros game nintendo lets customers suppose deliver mario tennis point recently mario odyssey amazing luck smash brothers follow","1"
"1","pay guys sit day company pulled guys job realize didnt materials dang stinks bet fun time situation","1"
"1","store day sounds exhausting worse buy junk forget item trip strong buy area","1"
"1","parents praised brother thing reason low esteem possibly felt unfair sucks understand feel","1"
"1","sister finally pregnant week omg amazing beautiful happy supposed secret mom spilled beans accident apparently surprise dad uncle grandfather shirts ughhh hard secrets tho honestly ha mom bad keeping type","1"
"1","tv past years agree watching started sharp objects creepy forward time sit watch wait realy hope mini series season","1"
"1","womens public restrooms nasty pool yesterday pee dont respectful ladies weird mens bathroom cleaner","1"
"1","highest hopes boyfriend work day won win wo raise leaves work early terrible","1"
"1","neighbors night loud party monday people work weekends pretty rude inconsiderate moved hope regular ill fingers crossed lol","1"
"1","county fair night family sounds lot fun time great time years great hear county fair nice opportunity spend time family","1"
"1","daughter jerk difficult issue ate favorite ice cream bars petty comfort food kids eat snacks parent struggles real buy problem night opened box grrrr","1"
"1","love playing pokemon friends great game kid loved collecting cards pokemon played love wait pokemon game switch fun walking","1"
"1","daughter begged pool safety gear scared trusted swimming dangerous kids","1"
"1","emotional brothers important older younger younger couple years understand","1"
"1","feel awful nasty cashier checkout line today uncalled needed stop lines time chatting day guess life","1"
"1","happy afford car car fix months awesome save lot money car worth spend year yup car payment expensive pretty saves money long lot nicer","1"
"1","house closing weeks feels forever wait feels feels forever feel","1"
"1","bit scared moving place change blame sense security change bring fear lived life day comfortable home leave time","1"
"1","bought brand water day sale waters water work tastes awful donate dang guess wrong stick","1"
"1","county fair night listened music fair long missed couple years music surprisingly time cool meet cool people","1"
"1","days kids school systems problem lol started week jealous lol kinda miss schedule lot busier schools leave ill chance miss","1"
"1","weather beautiful headed motorcycle rally today day today wonderful day alive literally day working talking lol","1"
"1","neighbor borrowing returns time letting borrow anymore sounds pretty rude nice neighbor happening times set time return idea expect","1"
"1","called friend advice night rude upsetting surprised friend","1"
"1","feeling drive car brakes wrong brakes wrong feeling bad happen drive stop shop check","1"
"1","interviewed job didnt offer offer running month ill eventually","1"
"1","friend ouch bad reason confidence end tough thing watch happen support hard","1"
"1","proud bff started restaurant guys work head chef awesome accomplishment special","1"
"1","dogs care sweet bet love","1"
"1","stressful time peaceful place hard vacation helps clear mind question catch expensive time year rough man rough hear hang","1"
"1","people struggled social makes life fun people face face anymore kind sad changing things world lol","1"
"1","shocked parents bought car graduation present wow awesome type car ford focus sweet congrats","1"
"1","friend speeds interstate reason dangerous warning listen hope hurt","1"
"1","sad people afford necessities life agree donate things people xmas time christmas time bless","1"
"1","killing work awesome work retail considered promotion great happy run store day","1"
"1","ordered worth food delivered day party family delivery guy delivered wrong thing horrible hate hope complained refund","1"
"1","dr pepper coffee thing love dr pepper hard weight continue drink told thing addicted depressed run moderation hard addicting doomed lol","1"
"1","hype upcoming super smash bros game december remember playing wii great game xbox","1"
"1","poured vodka drink night feeling today bad night sip nasty true","1"
"1","hurt grandmother passed years ago time heals pain true slow understandable","1"
"1","miss robin williams funny fellow sad story grew attached","1"
"1","breakfast time worst terrible happy banned kitchen","1"
"1","trust wife lot woman hard true woman loyal great trust awesome woman","1"
"1","glad boyfriend great hear fighting remember dumb hope married normal fight things couple wait longer decide married thinking lol","1"
"1","asked cruise cruises fun problem spend weeks room weeks long time wouldnt risk","1"
"1","car day great hiding kids didnt lol pretty jeez terrible gonna evidence","1"
"1","neighbor lives street walks dog leash annoying kind pit mix dog scares leash poop yard dog ugh nice rude confront","1"
"1","walked snake yard days ago die died kill","1"
"1","kids picture nice pictures wife motivated hear motivation family","1"
"1","wait weekend big plans kids months awesome","1"
"1","remember dinner exs parents time bet nervous day food soooo bad barely swallow hear broke","1"
"1","people lane hate slow left true long guys weve years","1"
"1","glad afford sofa hated kind sofa nice genuine leather set awesome congratulations","1"
"1","watching romantic movies wife wanted watch life night awesome dont feel ashamed bathing suit agree hard","1"
"1","helping community uncommon lots clothes food drives great hear love people run people advantage disheartening donate clothes food","1"
"1","mouse kitchen happened left day scared aw mice wo hurt afraid mouse thought differently lol run idea turned lol scream loudly run","1"
"1","started working dropped weight foot painful painful ego feel youtube true love funny youtube videos people working failing lol gym","1"
"1","daughter failed exam year study idea hide hurt luckily didnt fail class grade hope year","1"
"1","happy girlfriend wanted cool place pretty easy moved place nice","1"
"1","mad neighbor mowing lawn car scratched rocks kicked mower stinks complain problem bad neighbor insurance cover sucks high deductible","1"
"1","fail diet sucks specific diets eat end extra meal late night starving worst late night lose weight","1"
"1","spilled generic baby soap carpet day leave hour urgent matter carpet terrible worse baby soap glad kind child bottle fell shelf broke open dodged bullet","1"
"1","friends engaged great single feel disappointing feel left meet wedding","1"
"1","night woke middle night completely awake sound scary worst fears sleep fell asleep remember remember waking morning apparently called sleep heard imagine happened","1"
"1","friend moving state sucks hate friends friends friends years husband job happy shes moving reason similar thing childhood friend moved school","1"
"1","work late yesterday stinks work late employee quit worse workplace employees carry weight","1"
"1","overcome episodes trouble talk trouble talked online therapist talked","1"
"1","glad finally hate heat humidity makes feel miserable hear super hot humid weeks time house pool groceries lol ha pool pool nice cool hate staying home long time","1"
"1","si fight family verbal arguing flat physical fights thanksgiving year cancelled thanksgiving terrible wow argue thing family politics lot fortunately rarely turns hostile","1"
"1","niece cheerleading squad congratulations awesome happy aunt bet niece","1"
"1","pleased handling large stress stress common life easy overwhelmed learning head work digging impressive philosophy","1"
"1","recently close family member fell ill laid job struggle pay medical bills nice compassion world agree case easy feel family familiar feel owe understand family turns deaf ear pleased","1"
"1","time drove work told changed schedule supposed happy work wanted money lol suppose money matters","1"
"1","day highschool walked big smile aw nice lot memories high school times life experience great times","1"
"1","time stole candy bar store felt ashamed stole feel owner dont worry","1"
"1","robin williams hero sad passed devastated brought joy grew wow","1"
"1","practiced hours hours ready big meeting sounds important people impressed wonderful feel preparation pay","1"
"1","friend told local restaurant decided stop days ago sort meat burgers chicken wings meats caught eye enjoyed visit sauces sounds tasty","1"
"1","guy standing line starbucks morning smelled bad man body showered smoke animal stink stink mind smell smoke typically stand smell bo excuse shower man people live","1"
"1","huge spiders house yesterday kill husband killed spraying holy moly hate spray house case home today armed shoes house hahaha bug spray close","1"
"1","love house biggest block square size area","1"
"1","appreciative parents paying college lucky everyday blessing drowned","1"
"1","upset daughters school theyve long story short shes grade strings student violin theyve regular band year play grade strings class upset talking teachers principal theyd hire teach year year shell talked theyre year late daughter shell moving high school gosh frustrating hear","1"
"1","broke coffee maker today mad coffee survive morning coffee cup stop love coffee","1"
"1","walked job interview unprepared job days blessing nice luck unprepared things choke key fake bad","1"
"1","caught boyfriend messaging girl awful break upset working hope trust","1"
"1","bachelor party coming nervous aw man lot fun nervous","1"
"1","arrived work office cake balloons birthday expecting birthday wasnt sunday aww sweet workers appreciated feel nice idea love surprises kind cake","1"
"1","participate bodybuilding contest working hard fit win hours day training depends cardio weight lifting hours rest saturday envious people time work body","1"
"1","sandwich day entire bread covered mold ewww gross toast son yesterday noticed bit mold threw gagging fresh air bet appetite ruined","1"
"1","patiently waiting hear recent job interview interview feeling stomach uncertainty tough deal hope job","1"
"1","harvey great movies ruined favorites role","1"
"1","afford material items people kind fancy cars clothes peace mind card stress dont","1"
"1","forward year finances great year real tough evicted ill rough hope","1"
"1","coworker promotion aw man working longer coworker receive sort feedback passed kinda things guy kinda dumb lunch hiring manager times week perks worth chatting hr time favor thinking time job","1"
"1","weekend girlfriend fight luckily great friends talk guys upset friends dinner helped talk happy close friends great kind support","1"
"1","deserve feel generally deserve felt discouraging understand works end","1"
"1","feeling bad bills losing sleep nervous day evicted bet stinks happening","1"
"1","cat pee bed hate smell hard remove terrible cat fixed shes","1"
"1","feel horrible lied wife day bad lie asked baby sleep shower son wanted cookie eating gave hard time falling asleep bet wife asked","1"
"1","job interview scheduled friday job making nervous anticipation kind job financial analyst position pacing crazy analyst sounds impressive luck hope","1"
"1","feeling bad today explain wallet ground money left return cards ids feel messing","1"
"1","picture late great grandmother wallet times miss grandmother special picture picture","1"
"1","checking mail everyday won contest luck suspense killing luck distraction","1"
"1","worried important goal prepare confident work","1"
"1","kids broke family heirloom recently angry fixable totally destroyed mad understandable explain mad","1"
"1","finally vacation recently lot work recently nice relief nice relief bahamas hear nice time year hope time","1"
"1","knew fact posted highest score bowling match awesome bowling long time years perfect game","1"
"1","promotion work today congrats long company job moving","1"
"1","working lot year time vacations nope working lot earning btw change change jobs","1"
"1","positive democrats november person stress life vote makes subject","1"
"1","accidentally text friend friend cousin meant send necessarily nice feel bad embarassing reaction reply shes pretend happened pretend act happen","1"
"1","mad friend bought dress dress wanted shopping trip dress wanting aw id reason upset","1"
"1","bit parents house happened scared","1"
"1","excited today friend happened studied long test ready time","1"
"1","time family county fair night havent county fair ages sick eating junk food rode rides listened music rides great funnel cake","1"
"1","brothers baseball skills long playing years time","1"
"1","friend passed hear long ago week wow alright","1"
"1","considerate relationship wife cheat hear long married years struggle end worth great children","1"
"1","keyed truck restaraunt parking lot night restaurant video camera unfortunate bright wasnt stolen car working condition pretty upset","1"
"1","group friends beach weekend invite reason rude confront dont confrontational person suggest suggest invite straight main topic","1"
"1","son started walking months wow pretty early cute bet record time grandparents live states","1"
"1","remember brother play video games nintendo stuff fun miss times awww play brother awesome streets rage favorite game heard game loved playing mario man remember shooting game gosh play game lot","1"
"1","childhood times friends lot things dont bad time","1"
"1","work hard paid boss raise option deserve paid hard work","1"
"1","gymnastics lessons instructor spot fall tricks god wouldnt alive hitting head falling close learn flip bar dont dont hurt lol","1"
"1","scared trump create civil war usa interesting trump liar people feel","1"
"1","annoyed earn guess hang eyes open opportunities ways money","1"
"1","kind sad boy growing fast starting kindergarten week grow quickly wonderful things hell learn friends hell hell home ill break day definite time important daughter accepted head start work great counts proud growing fast ha remember nephew born visited sisterinlaw hospital hes","1"
"1","neighbors dog bark hours night sounds annoying dog bathroom yard dog","1"
"1","friend cleaned entire house sick flu nice feel feel glad","1"
"1","working hard job receive promotion hope luck","1"
"1","traffic bad work morning hate stuck traffic basically reason atleast taking long route faster alternate route","1"
"1","gym day told fat terrible horrible person furious fat bet pay gym membership stay equipment long","1"
"1","working months finally started losing weight hopeful ill lots results great congratulations weight lost pounds body fat fantastic plan","1"
"1","trusting family makes life easier agree trust family trust speaking wife kids parents framed crimes ended prison guess trust family trust wife kids","1"
"1","start job nervous worry great ill fine pre start butterflies work kind thing totally normal","1"
"1","boyfriend night playing video games ugh annoying girlfriend inconsiderate nerves talked bothers","1"
"1","big final exam studied hard passed awesome sounds studied hard ended semester happy achieve awesome great job","1"
"1","sick dog house sad awaiting friend bringing medicine pet glad hope","1"
"1","forward finances year improving alot increase wow bunch congrats","1"
"1","sitting couch day year threw phone head hurt bad jeez helpful hand things excited helpful clocks face kids kids times throw things","1"
"1","night home caught wife sleeping friend whoa hear kill guy angry wife suppose marriage survived hope things","1"
"1","gift card place work today bet nice surprise happy happy spend nice ill","1"
"1","paid today nice odd day paid money bonus check ooooh love bonuses fun plans buy clothing","1"
"1","cat wo leave feed literally fed minutes ago figure hes clingy missing cuddle","1"
"1","childhood cat died year left home college losing pet hard thing cat sick pretty years special honor","1"
"1","dinner night spilled drink stain clothes clear drink brought wow sounds unlucky night","1"
"1","boss passed promotion coworker sucks mess job activities nope suck ideas deserve hates boss likes","1"
"1","feeling hungry earlier today eat food extra toss fridge freezer food rainy day","1"
"1","wait reunited family anxiety killing bet super excited meeting weekend prison years released saturday didnt internet prison lucky lol","1"
"1","brother broke leg months ago care pray similar experience feels healed nice care spend time dont great congratulations","1"
"1","daughters musicians proud proud violinist pianist talent family abundant","1"
"1","ready vacation europe italy spain france sounds nice","1"
"1","scare yard days ago happened walked snake poisonous","1"
"1","halloween nervous night turn alright decided safety important","1"
"1","happy son won state championship tennis great congratulations practice long hard stage game working hard years paid proud hell turn pro","1"
"1","family contests sister won won aw win happy happy won prize wanted recognition","1"
"1","friends vacation stuck work tight job deadline bummer hope guys plan deadline opportunity fun chance","1"
"1","walked school day car break hate unexpected things worse walked shoes ouch bet uncomfortable","1"
"1","spent day yesterday waiting cable guy expected happened hour window late bother angry","1"
"1","sad didnt earn promotion hear long wo long work hard boss happy","1"
"1","huge craving ice cream day favorite ice cream chocolate store time closed unfortunate time","1"
"1","job fired severance job job angry hear corner","1"
"1","watching son day row realized needed interaction adults adult kid play date pretty idea end depressed clean toys day adults advice","1"
"1","anticipating day school days school year pretty exciting thing school year child day high school highschool long time ago remember great times","1"
"1","loyal wife children understand thing long married","1"
"1","living room night time spray living room night wow strange messages clue happened","1"
"1","terrified walk home bar night bet risky honestly talk phone walking gunshots nearby ran home fast holy glad","1"
"1","car catch driving gosh pulled fast jumped intense bet glad","1"
"1","place contest weekend cool bet beautiful voice prize free round beer lot talent surprised won job pursue singing career","1"
"1","brother recently told kids spit orange juice drink lol terrible stuff lot secret years ill lol prank","1"
"1","county fair night sounds fun listened music rode rides exhibits enjoyed fair glad time","1"
"1","storage unit burned weekend lost items hear storage insurance things lost difficult replace items emotional","1"
"1","relieved president trump won election glad guessing fan trump hate hillary lying cheater bit shock lost bet","1"
"1","glad fall agree heat texas killing week fall favorite time year love leave change colors wear","1"
"1","involved car accident ended extremely bad badly injured injured extremely gf killed passenger seat terrible hope friend recovers","1"
"1","cousin won awesome pumped happy haha doubt gonna","1"
"1","mother passed recently hard time returned work coworkers flowers feel nice hear mother glad people nice ill forever thankful time helps","1"
"1","baby blanket cleaning closet wow bet blast past super loved sounds makes stuff","1"
"1","feel bad vote trump president regret deeply suprise voted hillary knew trump worth","1"
"1","recently applied position higher paying company called interview god youi ready ace interview wishing hired","1"
"1","ready upcoming economy crisis usa gonna big crisis","1"
"1","wife quit job endeavor works long run kind endeavor shes private practice takes build clients living pretty work salary saving fo future moment","1"
"1","feel past drive truck sounds time kind truck chevrolet inlaws chevy truck remember year","1"
"1","dollar ground wow bust lucky coins haha time needed spent food amazing hope yummy","1"
"1","friend recently fishing trip sounds fun kind fishing fly fishing kinds fishing sea fishing fancy sea fishing boats catch fish trip","1"
"1","neighbor lets cats bathroom yard gross pretty nasty confronted doesnt mind smells gross inconsiderate","1"
"1","week wife walked store shooting place scary glad safe gun scary carry day glad sucks places carry malls places shootings happen","1"
"1","struggling financially told pastor church gave food money great job money tight pay bills buy food feel similar situation year things started","1"
"1","live town major highways day passed awful accident car recognition speeding highway watching traffic coming entered angry horrible happen drivers careless texting driving hope deadly casualties involved event body covered sheet car entire highway blocked medical arrived condolences family passed man hard grasp sudden","1"
"1","friend bragged fifa played round beat badly annoying people act important place valuable lesson learned hope future","1"
"1","wanted hold bonus end family vacation nice","1"
"1","uneasy feeling stressed pretty stressed work hobby mind things","1"
"1","praying god family matter son ill hear wrong","1"
"1","hoping car body shop week heard insurance company situation time aggravated positive answer","1"
"1","told secret friend type fun secret fun secret needed secret","1"
"1","researched weeks paper papers tiresome turn worked hard worth","1"
"1","cancel vacation pretty bummed awful plan hope friend minute plans change worst","1"
"1","disappointed failed driving test today time car license long wait week hardest parallel parking touch yellow bars slightly bump car remember struggling test nervous","1"
"1","broke phone yesterday uh bad insurance upset hope fixed cheap","1"
"1","waiting vacations love vacation time planning brazil time life sounds exciting","1"
"1","started girl red flag distance slow yea bad day case","1"
"1","big test coming subject college pass affect graduation anticipate problem","1"
"1","happy friend understands great past lovely friend","1"
"1","husband married years faithful tie great news rare years married weve lot couples suffer marriage long faithfulness requires love effort totally agree marriage easy agreed choice day yep people today marriage","1"
"1","satisfied things work love hear positive stuff glad buddy content showing gratitude universe stuff blessed love things happen dont happen","1"
"1","lightening hit house fried appliances ugh frustrating","1"
"1","conscious years hear feels degree suppose true feel worse understand hard deal conscious","1"
"1","week couple days groceries childs shoe car discovered carton eggs fiance forgot car rest groceries soo grossed yuck bad smell trash closer things","1"
"1","baby cat today house planning stray fitting","1"
"1","uneasy making half year rough time financially understand things improve","1"
"1","person cut traffic yesterday caused wreck alright fortunately stand people drive wreck","1"
"1","gosh hate work complicated parts boat engine friend helping seeking expert nah hope buddy crazy hands lines worried friend fixing boat fix boat handle tasks appropriately","1"
"1","lightening hit house fried appliances ugh frustrating goodness crazy home insurance cover cost replace sucks pain rear awful happened glad alright scary thing happen","1"
"1","car crash today gosh alright car messed man hear","1"
"1","scuba lessons couple weeks reason nervous dont nervous danger hope drowning worst die opinion argue lol","1"
"1","day watching talk started talking eat big meal dinner hours prior bed results rapid weight gain hinders weight loss heard exact timing believable harder body energy eat late suppose makes sense burning calories laying bed burn body turns fat burn","1"
"1","friend telling recently bought tickets music festival discount offered buy ticket interested sounds deal trouble trouble wo report offer festival friend trouble","1"
"1","friend coming visit friend arriving week sad sad wedding canceled hmm pretty sad thing cheer","1"
"1","test work day study felt prepared knew needed felt abilities great glad ended","1"
"1","rode roller coaster fair time day cool nervous awful scary experience roller coaster fair time","1"
"1","friend messaging annoying annoying friend messaging time keeping owe money owe","1"
"1","vacation nice type mountain area wife hope great time","1"
"1","lost temper father rude things shouldnt younger beat mother time early teens weve older realize wasnt nicest thing agree feel awful parents understand heart thing","1"
"1","gorgeous day today problem share gorgeous day live share plans plan lol ill relaxing pool day wasted hang","1"
"1","guess happened embarassed happened sons school vice principal told pushed kid cursed lunch room hear suspended day suits missed field day","1"
"1","daughter walked time incredible bet proud amazing remember daughter steps proud","1"
"1","guess happened work interested happened arch enemy raise wanted tend happen","1"
"1","afraid daughter born cord neck god turn luckily nurse scared shes crying scared glad turned fine","1"
"1","recently photo album feel strange feel strange miss past moments wanting time","1"
"1","upset current working situation hear raise arch enemy work upset","1"
"1","feel ease life finally break life rough adult thought kid dont prepare kidding glad things rest relax enjoy","1"
"1","week work raise money amazing yep mama work hard chocolate dark chocolate expensive worth lol","1"
"1","family cruise time work sad sucks friend","1"
"1","couple years ago live hurricane aiming directly worried glued tv lost power radio worry evacuate place neighbor left asked watch house entire shed blew leaving lawnmower sitting middle yard awful friends florida evacuate home house feet mud damage property","1"
"1","county fair night fun bet great time love county great time fashioned sounds amazing love fashioned theme favorite thing fair music live band dj type thing","1"
"1","riding bike day passed flies sounds super gross bet mess pretty nasty problem recognize boom fly guts clothes lol","1"
"1","wait shopping purse cheapest nice quality deal sound smart informed left money things","1"
"1","bought boat river cool sounds lot fun bet blast money buy great afford deserve","1"
"1","friend recently moved missing california boyfriends flew birthday knowing expecting nice","1"
"1","happy care familys past feeling changed income increased february forward awesome congrats","1"
"1","dog vets disease wouldnt sucked doggy years disease","1"
"1","boat kind boat secret series master john jon boats sounds super cool happy catch catfish","1"
"1","yesterday unloading dishwasher guess paying attention dropped mixing bowls busted floor long clean mad hate liek injured attitude poor bowl glad injured shame lose great hope replacement","1"
"1","driving interstate car hit mph gosh horrified imagine super upset blinker didnt care didnt goodness bad","1"
"1","recently hired person work optimistic sell cars news track record sales past jobs simply dont people hope works selling cars job","1"
"1","work stole phone yesterday awful goodness pathetic stand people trust coworkers","1"
"1","craving ice cream weeks finally store didnt kind wanted noooo feel pain kind chocolate butter brand spelling wrong sounds delicious personal favorite ben food deff work","1"
"1","walk today dangerous point happened stepped big hole luckily stopped walking wow pretty scary glad samaritan","1"
"1","flew san diego morning car reservation car company big problem needless livid travelling hours exhausted place gave news fit rage ended giving car wondering livid livid means angry","1"
"1","interview weeks ago knew prepared prepare read reviews typical questions job","1"
"1","wife told news day wanted pregnant awesome news congrats expected news honestly didnt deal stress natural point","1"
"1","time daughters home school hope nice day day school theyve week summer breaks shorter year hope day","1"
"1","moved neighbor asked borrow gate card real quick idea long run felt person borrow gave youve friend","1"
"1","family county fair night sounds fun time guys listened music rode rides exhibits glad guys spend fun fam time","1"
"1","expecting woke morning birthday boyfriend informed planned trip leaving today excited wonderful idea happy birthday","1"
"1","years service job theyre lay wait unbelievable company apparently randomly stupid lie heard fight years","1"
"1","kid car itll smart hope deal yep wife concerned tricked taking leap faith time people sell childrens items pretty safe google","1"
"1","won tickets favorite band concert day freakin awesome win band band called fan love jealous hope blast","1"
"1","spend saturdays parents fiance works saturdays football season coming parents season tickets football games saturdays stink starts aww hear hobby weekends hard year impossible understand sucks limited","1"
"1","pretty bummed vet told dog hear wrong hes small bit kind disease makes run circles constantly breaking food hes waste rate sounds oddly crazy wild reminds rabies hope days glad wont suffering anymore","1"
"1","friend huge scholarship year wonderful happy relieved pay yea happy felt college","1"
"1","wonderful husband sweet kids feeling horrible autoimmune life awesome life perfect journey satisfied great hard thing accomplish","1"
"1","startled walking yard days ago strange place surprise happened walked snake eek indiana jones hate snakes hope bit","1"
"1","teeth pulled crazy pill coming hate dentists act funny mom video funny stinks people acting wow hate people record type videos funny inconsiderate person honestly post filming hahaha pay sweetest revenge","1"
"1","celebrated sons birthday hes growing fast man house sudden crazy fly crazy weird kids quickly remember fit tiny sleeper strange children imagine crazy watch grow","1"
"1","returned trip canada surprised friendly wow time pleasant surprise wonderful time customer service completely outstanding wonderful glad time visit day","1"
"1","bit worried moneys hard hear hope luck","1"
"1","tomorrow cruise wow sounds fun cruise long days europe country bucket list jealous hope awesome time","1"
"1","weekend city packed ready cleaned house exciting fresh start fun inspired big change job wanted hometown big wait awesome friends work city congrats","1"
"1","kids bad bringing dirty dishes sink aw man kids lazy theyre supposed rewards dishwasher told dishes phones excuses","1"
"1","car crash day road terrible hurt shocked bet stop talk police","1"
"1","husband town work weeks aww kinda hard yea big house husband military hes helpful stay busy hobbies","1"
"1","husband couples counseling hear rough patch stay positive fix love helps hope","1"
"1","laid job floored destroy hear filed unemployment honestly fired laid google search state unemployment resources file online tough","1"
"1","credit score pretty awful mistakes starting recover makes feel big accomplishment plant credit issues people thinking money yea fair","1"
"1","cat vomited couch today cat yea sick understand anytime smell vomit vomit","1"
"1","cat vomited couch today sucked neighbors cat puke bed coughing puked surprised felt manage cleaned","1"
"1","completed mile tough happy pleased obstacle race run climb walls crawl mud kinds physical challenges sounds awesome fun","1"
"1","friend stop stand kindly stop irritated choice friend likes annoying distancing","1"
"1","applied dream job week cool law firm today job aw eventually","1"
"1","driving truck happy long matters people bigger makes happy","1"
"1","guy drop phone kick hand lol impressive yea impressed lol bet","1"
"1","brother tripped fall retaliate super mad tho hes jerk hear","1"
"1","today store thought friend checkout yelling turned staring ha ha face red haha hilarious perspective embarrassing laugh thought friend kind joking lady laughed lives","1"
"1","target day daughter selling teddy man brought great memories wow remember commercials looked coolest toy daughter pick christmas love throwback guess true style toys things fun christmas gift play ha ha","1"
"1","night speech bet tired speech book presentation ah sound fun hope smoothly ready","1"
"1","weekend time summer jumps pro sounds lot fun practicing long time respect practicing years feel comfortable board cool hope lot fun","1"
"1","cleaning organizing house day bunch trash huge bag walking basement stairs burst open flying real bummer bet pretty ticked gross cleaned things basement fell furniture double bag time guess happen bags cheap fall","1"
"1","heard scraping window night investigate scary terrified curious window opened shadow scared window run bed glad","1"
"1","allergic lobster lot people allergic bummer lobster ate lobster terrible lobster told","1"
"1","friend bought puppy awesome animals kind boy girl boy shocked happy aw great friend congrats puppy","1"
"1","week accidentally dropped brand phone glass shattered bummer case forgot case upset insurance case","1"
"1","unfortunate ladies treat mens heart days guess depends lady feel sad girl friend relations friend leaving awful thing happen women loving loyal","1"
"1","recently discovered coworkers decision led big increase workload super disappointing frustrating speak supervisor situation frustrating supervisor pretty speak prevent happening blame talk fair bear weight tasks hand hope solution work load","1"
"1","moving furniture rooms fell ticked bet irritate bad moving furniture falling figured wood cheap buy brand furniture stuff cheap wood","1"
"1","day decided dive big diving board pool scared happen scared cool brave","1"
"1","school big test coming worried prepared time stressful prepare worry stressed prepared study today advice problem ill send vibes pass luck youve","1"
"1","caught ohh gosh happened needed food kids chicken felt bad life officer ohh bad struggling provide food kids pray luck future trouble","1"
"1","sister kind yesterday delicious cake nice kind cake favorite thankful cake wonderful","1"
"1","forward win todays tournament awesome hope win playing table tennis colleagues anticipating failure past months bet great sounds practicing hard desire winning combination","1"
"1","kids young games lot fun grown sounds nice memory grow spend time miss days time agree kind stay young forever","1"
"1","travelling month time awesome sounds exciting great time wait planning diving hiking sound fun activities hope lots pictures remember trip","1"
"1","quiet night watched movie tv sounds fun scary movie adventure movie watch bowl popcorn refreshing drink","1"
"1","family zoo weekend weather channel nice day fairly smart brought sky fall point folks suspect rain suppose anticipating wrong rain things thought ahead","1"
"1","appointment doctor bad news sleeping thinking hate hear hope news expecting feeling guess hope things avoid thinking things","1"
"1","weekend played cornhole tournament extremely excited chances sounds fun cornhole heard game play boards holes throw bags filled corn hole interesting id time extremely fun","1"
"1","earlier summer biopsy suspicious mass determine lot waiting involved nervous man nightmare worried thankfully totally benign called told phone imagine great news nice sigh relief","1"
"1","neighbor parking car house view park house man bothers ugh annoying confronted care technically valid parking spot wow deal hope resolve situation","1"
"1","annual physical exam coming eating worried doctor scold advise health control important year fall wagon time harder hope stick","1"
"1","dinner party friends house spilled red wine couch throw pillow flipped pillow quickly walked feel ashamed telling embarrassed thing feel guilty feel pretty low fess wo big deal end","1"
"1","excited mom decided family cruise spring break great nice parent pumped nice appreciation sister massage flowers cruise great idea cruises amazing great time","1"
"1","played tournament weekend expected win didnt kind cornhole tournament practiced week wow bet hard time win hope played","1"
"1","month donated charity awesome charity feel kind kind means donate","1"
"1","son potty training potty time week ohh great hes ready learn life lessons ha ha lol true likes pull floor ha ha annoyed children","1"
"1","happy life family shelter food transportation complain wonderful attitude content happy life important people complain stop","1"
"1","sole recently amazed acts smiling watching skills unbelievable sounds lot fun wanted shows worth circus level production amazing","1"
"1","cornhole tourney weekend feel won choked ohh bad happened needing point feel time","1"
"1","school day felt mortified red faced happened pooped pants friends sheesh worst","1"
"1","youngest child moved house dorm omg congrats feeling nest feel lonely itll nice relaxation time","1"
"1","finally raining weeks hot humid weather relieved nice rain hope weather takes turn guys enjoy rain","1"
"1","live hurricane zone year hurricanes life miserable terrifying scared death hurricanes wishing year quiet break stress understandable harvey","1"
"1","worked hard year smacked playoffs real bummer win playoffs hope coach satisfying improvements helping careers","1"
"1","everytime cats run food repeat fiance specific kind food cost normal cat food understand situation cheaper buy stupid food pay bunch vet bills eating food cats eat humans eat specific kind food stones expensive treat treated kill pretty important buy food","1"
"1","fell bad voted trump president regret change dont feel bad highly doubt vote tie breaker","1"
"1","feeling economy days economy indicators jones unemployment rate","1"
"1","money son school shopping son start school starts week mom yesterday supplies clothes great hear","1"
"1","week pretty girl nice hear hope felt envious day patient","1"
"1","hate work morning realize forgot pants awkward ohh awkward happened luckily spare set pants office remember time leave house pants set reminder time ha ha","1"
"1","madden friday ready hard waiting game hyped enjoy playing games types games play enjoy rpg games halo","1"
"1","hating current president stand feel fully agree called loyal country true agree understand persons feelings perspective extremely hard hateful subject people tend harsh reviews things troubling","1"
"1","cheat wife brother cheated wife whoa awful wouldnt cheating spouse despicable thing agree commitment stick","1"
"1","madden friday wait stop playing videogames years ago lol play free time alot prefer read books free time grown","1"
"1","met day grandson believed lying friends gullible chances telling true slim","1"
"1","enter economic recession future economy bound happen eventually trump helping time economy bad president hard happen","1"
