"label","content","train"
"1","hear bob mary happened argument split happen","1"
"1","nick hows hey neighbourhood live office corner great meet week conference enjoyed conversation foreign investment interesting bit hurry heres card meet continue discussion contact details embarrassing slipped mind remind ferris worry time terrible names","1"
"1","rick fields bob copeland howdy folks todays game rick today key game russia canada winner finals ready start match ref calling players win immediately set attack federal checked hard boards richard passes center shoots wow save goalie alright play flying ice defenders slap shot scores amazing goal","1"
"1","matter lisa husband cheating mark honest guy thought hes months months asked leave home telephone rang picked girl asked talk mark asked sister wife hung immediately asked girl called work gave lame excuse pressed stupid excuses broke admitted small","1"
"1","channel watch night channel shows cable commercial interruptions fashion end","1"
"1","interrupt word ahead","1"
"1","surfing net","1"
"1","travel world money drop hat","1"
"1","baseball fans todays game rick fields man seals deal bob copeland beautiful day world class teams face fight called champions national sung started game time play ball roger bat pitcher winds strike nice curve ball pitcher sign winds line drive players ball base hes throws slides hes safe great play runner bat brian pitch hits ball home run puts team ahead stadium","1"
"1","worst story heard month real sympathy tim truth understand feel youve gotta learn dealing mike","1"
"1","told fool article ability cope boss dutch boss bosses fools woman","1"
"1","hey ann night things weve talking beach trip told bob busy weekend silly guys spend time beach anytime understanding friends hey beach bob friend boyfriend complete strangers nah worry wheel quiet time bob wo mind bring date guy bar talking ill","1"
"1","jill tom pleasehow fine tired recover nights sleep house absence cup coffee kind mention rooms tidy flowers grew helpful youve pleasure bought books literature trouble youve","1"
"1","jack mary broke sad months matter mary jack cheating jack girl hometown day holding hands ended relationship immediately surprised guy whod sort thing long time suitable common completely people likes parties hates poor mary end things deserves theyll mary makes decision wo change mind hope shell recover","1"
"1","play tv loud sleep borrow records time asked","1"
"1","karen free time play piano long playing piano years started learning kid interesting play time hobbies collect beer mats counts","1"
"1","spare time summer hiking winter ski mind glad","1"
"1","terrible cold bad home bed important lot rest helpful chop garlic cook chicken stock drink cup half hour works ugh","1"
"1","ha learning work shes demanding tight guys working clock guy dave zina leaves vince ready end month","1"
"1","suggestion etv sing etv etv etv surprised americans etv american thing lot town blocks lets","1"
"1","ill","1"
"1","listen mary married yesterday gracious incredible married kidding shes live paris surprised","1"
"1","decide school apply thinking public school private difference public schools state funded private schools funding necessarily depends lot school administration teachers hear wear uniforms private schools","1"
"1","lets program courses english literature american literature american english background strong problem credits education department sir","1"
"1","comfortable sandy understand games explain lose money worry lose wo gamble money guess told rule las vegas remember decide money gamble start play control tonight gamble dollars dollars follow rule lose dollars true sandy people lose start gamble stop wo watch gamble dollars dollars afraid lose afraid gamble dollars people bad attitude karen las vegas dangerous","1"
"1","feel miserable death wife hard cheer chance time","1"
"1","mary wrong late mothers worried late car broke henry rose rose love henry marry rose great rose fool mary horrible marry rose","1"
"1","mr open books page mary late room mr alright day school mr class read page questions passage book mr write inside cover remember return textbook end semester condition","1"
"1","bob fine fine concert complimentary tickets greatest concert evening held music hall program piano fond piano","1"
"1","wait meet person heard forward arrival","1"
"1","john watched beijing opera watched honestly speaking watch curiosity id special art form agree beijing opera fan","1"
"1","register class class psychology class classes open days classes class tuesday thursday class class monday wednesday open classes sign class monday wednesday","1"
"1","martin morning goodbye leaving america tomorrow america admit congratulations susan happy miss ill write settled wait write love write letters meaning emails phone care nice journey bye bye","1"
"1","run person white girls hear guys money mark trouble girl turned dead beat","1"
"1","wet arrive dare sunday expected closed places open bank closed money mmm possibly summer hot england happen","1"
"1","disposable contact lenses theyre great camping cool contact solution yep theyre prescription contacts protection wow pair day morning night throw cleaning cool sighted","1"
"1","hey mary night met great guy bar wonderful time decided meet tonight exciting guy hot started talking extremely funny witty stop laughing jokes common teams music match qualities friend definite list meet person friend heard friend honesty agree expect close relationship dishonest person people turn friend friend fairweather friends","1"
"1","studying studying eastern asian language department major major japanese literature world literature read great","1"
"1","cloud rain lets quickly","1"
"1","spent time speaking moment weve drifting thought enjoyed company started job hang friends work hang talk work end feeling left invite dinner weeks ago ended bringing pal work shes busy days impossible hang bad friend talk hold grudge interested friendship anymore shes excited job time shame lose friend time patch things accept fact time separate ways","1"
"1","flowers flowers favorite flower peach spring peach beautiful lotus perfect taste lotus snowing lets enjoy plum blossoms bad lets","1"
"1","canada","1"
"1","double feature cinema saturday movies playing action movie ford chick flick susan abandon movie ford time start meet starts lets meet cinema corner lincoln main great coupon free popcorn theater","1"
"1","hear downtown today orders factory demonstration streets thousand employees showed work today city hall demand working conditions factory employees wow sounds thousand people streets carrying signs shouting slogans gave finally organize management working conditions gained courage speech week equality opportunity town citizens time working conditions factory kind demands specifically raises medical insurance clean safety important issue","1"
"1","peter afraid dinner tomorrow night feeling coming cold hear hey worry dinner time care","1"
"1","spend summer days mountain village mountain village splendid agree small live fresh air nicer big town disagree big town lively small mountain village big town noisy charming walking hill alright agree prefer big town","1"
"1","late leave excuse wo","1"
"1","opinion couples choose kids honest choice long time puzzle husband prefer kids motherinlaw traditional older generation tend accept marriage fight night eager grandchildren absolutely business child neighbor young couple fighting raise kid kids spoil happiness worry cases children glue family guess prefer child fully enjoy time","1"
"1","interesting film hate cruel film","1"
"1","bid eightyfive dollars bid highest days win fun fun money wo checked sellers history reviews buyers friends fake reviews","1"
"1","taking forever hair minute shouldve wrong hair hideous bad hope expect pay talk manager","1"
"1","excuse time waste hour madam wait turn parking lot unbelievable parking city nightmare madam patience gosh restroom bad bear anymore spot open spot open public restroom","1"
"1","car stuck worried tom cars hour terrible snow stop falling told stayed town weather report percent chance wanted cabin halfhour stuck heard important save energy tom long conserve gas car cars energy warm plenty gas gas battery stay car run die freeze turn lights run car heater minutes hourthat conserve heat long alright idea days days big people days god food turn car fortyfive minutes turn ill follow advice","1"
"1","lets walk feel walk cinema sounds interesting","1"
"1","mr mind drink suggestions gin bloody mary idea chinese cocktails prefer cocktail shanghai cocktail mixture real chinese ingredients waiter makes cocktail mr hands shanghai cocktail mr tastes excellent","1"
"1","jack hear chance college taking test news fast ah decided hesitate famous university lot students longing major fit architecture computers chance precious thinking hope clever choice opportunities kindness carefully","1"
"1","janice weekend employed coming plan mom phoned morning asked home housework chores assigned god speaking chores washing cooking iron shirt trousers weekends tend day week hope sleep log nights weekends bit distance disappear close agree","1"
"1","hurry late figure dress wear","1"
"1","years resolution decided diet completely eating habits cut junk eat chips soda fried food heard time stick trust carol man years time guess wait honey great meal stuffed chips left","1"
"1","joining billy bar opened street meaning visit place stop apartment changed pm bring date reservations idea shame place sit iii reservations pm party ill cover charge bar bring money date hear drinks food fine dress code casual leave jacket tie home perfect wanted casual evening tonight ill pm","1"
"1","popular sport country table tennis play table tennis watching","1"
"1","enjoyed party lisa sam stay longer","1"
"1","snowing heavily common winter ottawa snow beautiful","1"
"1","brand black rose soda water plain water plenty ice rock wait minute","1"
"1","gates home internet library theatre swimming pool guest house house rooms hooked computers things room remote control located sea park boats house absolutely amazing live house fantastic live hire people clean rooms house people care gardens pair care children big place care dream home small quiet village england buy build homes great theyve character important wear secondhand clothes theyve character money buy cloths time lived house decorated modern id restore original state love imagine itd live time history living house decorated years ago great feed imagination","1"
"1","rachel music live bring cd matter kind music light music classic music keen classic music concert classic music tomorrow evening ticket sold yesterday amazing imagine feeling hear smooth tune ears","1"
"1","pay attention","1"
"1","hobby spend spare time reading subscribe newspapers magazines periodicals kind reading materials interested science fiction","1"
"1","great totally happy decision join surely single problem eat days puts weight start workout beginning id love recommend people warm yoga days option health relaxation absolutely takes great perseverance master free class join started music minute","1"
"1","leave stay longer dave called beautiful chinese girl whos pick school gate tonight thirty thirty rush dave nice girl target makes fun things coming teacher chinese canadian chance chances handsome sense humor popular kidding taking","1"
"1","small town problems mayor high official practice large number guys important positions towns","1"
"1","woman teacher teach chinese english teacher whos man green man wearing jeans hes brother","1"
"1","countries countries europe countries asia china japan korea thailand united states canada thought australia planning visiting australia zealand heard beautiful countries beautiful country youve id pictures waterfalls mountains cold north cold south fairly warm summer wet country snow winter countries winter sports","1"
"1","bothering guy hes chip shoulder","1"
"1","jane wondering plans saturday afternoon friend planing special exhibition french museum hoping afraid day sunday mums birthday week afraid free week lot work hear forward spending time enjoyed chat","1"
"1","mrs fine hows boy jack hes bit tired school oclock home till homework tea takes couple hours finish poor boy work hard school nowadays school likes teachers makes difference school bus walks likes walking meets friends corner rains husband takes car passes school office","1"
"1","american speak english mother german speak german chinese eager learn chinese difficult study german exchange lessons id begin tomorrow night","1"
"1","muscles result work starting working fine","1"
"1","eager working life","1"
"1","visited famous variety host hes person feel uneasy home","1"
"1","lily smith younger sister mary elder sister sue younger sister mary bad mother mother father brother sisters sounds terrific questions visit family day","1"
"1","place serves eating breakfast planning today yesterday rent beach rent fun wanted advice friend waste money hard windy charge dollars halfhour wo fall fall fall wanted takes long time spend thousand dollars learn rental day office","1"
"1","impossible ends meet lose job worry lose job mistake big mistake work investment adviser small mistake cost company millions involved supervisor told true supervisor dishonest reason boss truth boss fault boss wo truth lets happen money savings live months spend life savings living id invest money lets figure lose job contract apartment month renew contract year lose job job save plenty money generous guess work lose job months buying junk buy live save plenty money guess working money losing job thing","1"
"1","excuse assistance idea class building class building building mind telling room number number class","1"
"1","worried makes bid minute steal bargain price afraid buddha heard software program called automatically bid seconds auction count","1"
"1","fred plans graduation job waiting hometown cool apartment live planning living parents wo wanted parents told home place theyre kicking living home older sister lived home years started living home harder harder parents live home rest life home begin place year parents handle older sister independent important learn live learn money moment living home save money started finding place","1"
"1","mel cup coffee afternoon id love appointment tomorrow starbucks afraid george gotta becky crush ya kidding becky shes real","1"
"1","invite dinner party greens anderson people total forget friend andy office friday invited makes thirteen people thirteen people dinner friday thirteen people table means bad luck andy bring date broke girlfriend recently hes mood start thirteen dinner making mountain absolutely refuse thirteen people dinner friday ill sister fourteen dinner","1"
"1","faith bob","1"
"1","alice temple fair temple fair ancient custom holding temple offer sacrifices god earth developed festival filled food performances games sounds interesting absolutely love temple beijing temple recently extent lot common wait choose today temple fair variety opera performances shows food great","1"
"1","excuse hope wrong forgive leave feel terrible matter daughter feeling forgive daughter date hope","1"
"1","hope register class students supposed register registration register phone wo student thought class thought talk department office waiting guarantee class karen huang spelled alright major literature major wait minute major students required professor told university saves extra places class students special register phone code class class code number information registration follow directions sheet problem time recognize","1"
"1","whos man talking james henry hes handsome hes nice love people heard heard tells apparently hes affair secretary fascinating mary hes divorcing wife big fight children thought knew meant earlier blouse match skirt colors suit ill","1"
"1","meet jack heavy raining afternoon standing shop heavy rain dark wind ran umbrella hand asked home home romantic meeting hero saves beauty poor kind protect humorous","1"
"1","germany speak german speak english languages speak french","1"
"1","reading gee scared aha fitness consultant rules office maam magazines office hours time sports workers people kind sports aerobic sports jogging yoga skating interesting reading exercise sitting long time sounds interesting magazine return finish reading","1"
"1","nba watch nba games pity nba nba players kobe lets watch nba game tonight fine","1"
"1","place buy lunch kind food thinking pizza italian perfect place past building left great glad asked join fun","1"
"1","reading interesting report water exist surface absolutely water buried surface matter deep soil simple plants soil bit grow protected project school involves landing ship staying extended period time type portable stay planet built portable extended stays looked designs exciting things bean life personal opinions life theory expert area understanding hard determine billion years ago chance gradually improving surface atmosphere humans rocks iron atmosphere earth id hope day set human big problems solve food storage series effects","1"
"1","sightseeing tomorrow bad idea beijing lets id summer palace ill pick tomorrow","1"
"1","leaving field trip science field trip monday morning mark calendar write monday december start loading buses half hour early plan arrive time return days december picking coming return bus leave campground return campus hours bring post information club web page check chance monday","1"
"1","mr mary mr mr taylor counselor school mr cafeteria huge mr big room computers mr gym mr","1"
"1","hot weather life world temperature hit hope gonna break close hope itll level guess dark guess stay heat long","1"
"1","throw scored meters final throw weeks score","1"
"1","vacation vacation","1"
"1","dinner tonight mind starving large portions italian restaurant city centre large portions mood italian thinking bit spicy spicy food id recommend thai indian chinese restaurant chinese buffet road restaurant lot money theyve westernized food spicy dishes sweet indian restaurant road theyre bit expensive serve large portions hot food bring bottle wine save money theyll charge corkage fee itll work worry money ill treat tonight dutch ill pay turn paid time wo argue lets","1"
"1","robin tomorrow bob plan play hockey morning afternoon long nap nice day tomorrow tomorrow lot work office lot chores envy robin","1"
"1","id stay shoes things bit hand problem restless time calm","1"
"1","married joe joe remember love shine met time greek","1"
"1","watch karen car hit","1"
"1","humans poor worked hard credit openminded read history books speaking","1"
"1","moved week steven neighbour charlie nice meet nice meet live neighbourhood guess live door hope drop","1"
"1","winter ottawa freezing snow started pile ottawa adapted weather cold people warm reason remain","1"
"1","summers great hot love cooling clear air wonderful holiday walk pond woods lets rush thought wed stay hamburg tonight rush lets stay tomorrow lunch hamburg check dinner sounds fine lets enjoy pond walk path leads woods hey wild ducks wow theyre wild hunting uncle theyre neat lets path woods","1"
"1","wow nasty nervous thinking blow guess zina figured blow hotel room stayed hotel contagious starscom thatll great publicity","1"
"1","bob mary mary work work internet company pay","1"
"1","hey jack hey matt martha marry decide knew decided pop big question weeks ago exciting man propose special kind special late lot options surprise dinner public area balls father thought thought father react shes react girlfriend idea man mention luck","1"
"1","bridegroom bit nervous occasion people playing wedding march beautiful bride happy crying harris anne perfect tom great couple fact beginning preparations wedding engagement catch bouquet","1"
"1","coffee coffee grinding coffee beans","1"
"1","jack long time hows bad alive alive guess lucky guy heard jane idea jane nice girl meet till lifetime beautiful intelligent envy finding nice girl","1"
"1","heres drink sir order coffee ordered cola terribly sir ill cola waiter sir ill bring drink animal soup sir ill change straight dirty restaurant slow service","1"
"1","dalian beautiful city agree suppose climate pleasant city comfortable living city match heaven live long love","1"
"1","id work ton stuff desk ill work huh hoping catch ride meet","1"
"1","vacation hoping courses vacation","1"
"1","dressed kill gorgeous power suit dinner date tonight meet shes friend amy met birthday party date hope pans cross fingers lily late date buried steven absolutely hes talk hes history meet tonight guy met internet month ago idea meet yesterday remember meet public place personal information","1"
"1","anthony finally married time hes living parents years dresses beautiful kids walking aisle flower girl ring bearer pretty theyre grooms niece nephew cute hope makes quick starving hope foods reception food brides coming gorgeous wait wheres great reception canceled","1"
"1","examination results afraid passed failed surely afraid terribly parents worry understand difficult exam","1"
"1","guy tall drive works lily cute dose manager introduce wife","1"
"1","paula nice meet nice meet","1"
"1","seldom rains summer places short water pollution things environment worse worse time traveled west looked windows rain dry bone","1"
"1","things boring heard gossip making big bucks rich struck rich advertising married child news high school jones job uh falls lost lot weight taylor smith terrible heard","1"
"1","chinese lessons learning slowly chinese difficult english guess fewer characters chinese easier people learn english quickly chinese guess basic speaking english easier english chinese","1"
"1","hold door miss kind","1"
"1","talk honey talking relationship love awesome awesome guess answer honey love thing alright weve time baby love love awesome love gun baby","1"
"1","parker mr parker parker er wo mr mr parker","1"
"1","lets wangfujing bus subway faster convenient experience comprehensive subway quickly subway time day traffic heavy pay fare man standing yuan hell token slip slot turnstile push turnstile pay subway madam worker sells token free charge maps showing subway routes posted stations pay additional fare change train train","1"
"1","heard week horror movie love horror movies weekend scared wits kind movies er romance comedy documentary action science fiction word movies horror movies talk language movies concerned romance comedy movies terminal movie type relax wait","1"
"1","excuse sir spare minute uh work train day commute days week train mind telling service trains frequent time train catch evening thirty home seat stand agree service fast fast cheap fares","1"
"1","kate surprise walking long months noticed changed slender taking diet diet eat exercise worked past months lost pounds wow great sincerely achieve weight loss goals difficult exercise habits hard break kind exercise dance everyday work taking amateur dance class dance hours everyday dance dancing hard join class week","1"
"1","sell products business internet advantages convenient browse website send emails customers time business ways cost lot time low cost pay fee internet cheap abroad join exhibition cost disadvantages frank safe business traditional ways credit problems choose websites problems avoided suggestion famous website business internet future","1"
"1","alright settle lets important aspect citizen understanding legal simply memorize laws formed brings topic today celebrate spanish james failing spanish class international day school considered national holiday countries www man century working conditions workers forced work fourteen hours day support work day growing rapidly union leaders april workers involved day previous improve working conditions failed labor measures passed resolution stating hours constitute legal days work resolution effect cool work hours happy ending high police fired crowd works factory killing mass meeting called day protest happened rest history","1"
"1","wife birth shes healthy beautiful girl congratulations wife tired lot rest hear glad wife baby happy week slept normal hard work home care wife baby sick rate health true wife baby stay healthy time","1"
"1","heard date night juicy details um fantastic time night amazing hes hes tall hes early thirties hes beautiful dark brown eyes sounds hot living david junior investment banker fortune bank hes great career path ahead hold sec david brother","1"
"1","lucy weekend idea suggestions play tennis id sports hall oclock sunday morning","1"
"1","heard jim lost yuan classmates money true eyes confess urgently money buy medicine mother badly ill ashamed return money jim apology forgive","1"
"1","howdy nice car problem stupid car started white smoke died luckily managed start drive pop hood mmmm daddy gave car birthday month brand white smoke steam radiator engine pistons transmission called car died ugh long hour afraid bit order spare parts electrical fuel pump engine leave weeks supposed school shopping happening","1"
"1","kind weather breeze lovely moon calm peace","1"
"1","friend big house caught selling deadly risky business coming business bet life","1"
"1","climbing climbing fragrant mountain tomorrow located east foot western mountain beijing park huge stones mountain called fragrant mountain visited times climbing attractions worth visiting season view red leaves days november period thousands field red recognize fallen mistake area bright red pink leaves layout green sounds marvelous view picture arrive mountain great prepare clothes food climbing","1"
"1","upset frank lucy wrong lucy social butterfly rich men ride","1"
"1","frank philosophy boring truth tedious manage pass exam mystery","1"
"1","pretty big catch throw catch legal limit prefer","1"
"1","fantastic automobile repair june certified mechanic allowed repair cars living big problem small schools adults study certified guess thought easily student loan school government wow youve inspired","1"
"1","hey ted friday day work great plans working hard ill easy sounds nice ill stay relax watch movies stop time","1"
"1","judy talking heard richard fired manager kidding true talking company surprised","1"
"1","waltz nice invite dance pleasure afraid dancer fact dancing recently tango wonderfully glad dance beautifully lucky partner compliments leader waltz dances waltz favorite dances music stopped dance pleasure lets drink fine","1"
"1","today return book check magazine people check magazines policy allowed check check books videos check magazine read library sense","1"
"1","happy valentines day nice treat dinner tonight wonderful","1"
"1","wow time lts clock realize late catch bus","1"
"1","weekend idea sleep day boring picnic friends sounds interesting people fred david college class mates rachel gorgeous bring day tent food water things picnic fishing chatting camping waiting hurry wait","1"
"1","kind things free time watching foreign films outdoors enjoy camping camping evening longer night camping waters wanted heard beautiful place fantastic family fond place photos camping trips thatd great kind camera pretty interested photography id hobbies photography photography classes university heard photography art gallery weekend planning fact thatd great time meet sounds great","1"
"1","janet sports gym lot member gym nearby times week bad sports id golf","1"
"1","guess won speech contest school wow great","1"
"1","pam canada day yesterday visited ottawa great time city hard ottawa sightseeing lot museums galleries exciting stores cheaper interesting nightlife restaurants exciting city canada wanted vancouver heard beautiful views","1"
"1","enjoy speaking english learning day weeks study school similar effect hope soyou moment difficult teachers speed accent worried reply quickly expect likes keeping toes english class mind making mistakes speaking class chance english practical","1"
"1","happened cup accidentally knocked table broke worry","1"
"1","jack ill mail package","1"
"1","language speak studied french school forgotten learnt russian studying study spanish evening classes speak japanese home learning chinese internet studying language internet easy listening speaking connection bet character difficult write characters similar chinese japanese theyre easy read write speak understand speakers spanish classes similar experience learning chinese spanish words similar english practise listening native speakers words","1"
"1","happened john quit","1"
"1","professor class meeting absolutely work miss class work missed lot extra reading remember miss class meeting semester remember email week problem day semester","1"
"1","schools similar united states differ sections public schools fairly united states students united states attend private schools public schools public schools united states majority students attend public schools students private schools children needing special instruction children parents afford send private schools children parents receive religious education public schools public schools city dose cost attend public schools restrictions attend public schools united states free cost student states textbooks free restrictions color race student attend public schools","1"
"1","thought participate afraid booked sunday pity arrange time","1"
"1","killed awful terrible thing agree completely understand wrong theyve point suspect guess view demands innocent people stop killed demands true colleague view things happened war held days simply released case mistaken identity lucky kill","1"
"1","fine hows family meeting wife daughter lunch care join id love afraid lunch engagement","1"
"1","mobile cute singapore gee light bit light ericsson wow collecting antiques bells makes receive calls reliable fancy stuff things break wrong camera function guess fun trip picture send kids send picture sample office immediately nice guess kids boys girl","1"
"1","book lend alright apologize ill buy tomorrow","1"
"1","jim money borrowed nick mad nick loan","1"
"1","ready supermarket money keys ready absolutely freezing id coat cold morning started raining window pouring rain hail wait clear shopping idea car hail ill car turn heat bit chilly long supposed weatherman weather report night turn news case supposed worse worry cup tea idea warm minutes alright ill cup tea waiting","1"
"1","ready christmas party decorations weve decorated christmas tree plenty big star tree ill presents tree hows food prepared weve plenty snack crisps biscuits things punch bought things wo long people coming party coming dave parents home live scotland christmas pudding hope send christmas cards time send week ago brought party people person spent hours yesterday evening wrapping presents hope forget buy hope forget","1"
"1","today couples golden wedding long love story promised stick forever young love years","1"
"1","noise keeping awake thing mind making long distance calls thought mind","1"
"1","hey brad day pretty home wait return homeroom wait homeroom teacher attendance takes attendance morning afternoon locker jacket catch","1"
"1","mary decided ring curtain love affair love years fuss people divorce living years pity","1"
"1","enjoy movie drag hear golden pond hell academy award","1"
"1","photos speaking photos type film planning tour valley film taking photos natural beauty expert","1"
"1","chuck grow born ohio grew texas los angeles college major drama actor years college interesting needed money","1"
"1","wedding plans weve care married church religious decided married booked hotel reception palace hotel problem","1"
"1","girl beautiful smiling lovely agree shes pretty blows hot cold makes shes sister","1"
"1","matter weather rainy days feel sad rainy days air skin cold today warm clothes stupid time year miss home warm south","1"
"1","glad hear award congratulations surprised lot qualified people work exceptional deserved lot expect nominated pretty youve great work","1"
"1","fun internet connection finished sending lots emails friends family world ran search music download website visit helpful discovered long time information net emails attach files antivirus program email account nasty internet careful email address lot email companies sell things advice careful giving confidential information password credit car number thing remember surfing add web page list remember page return quickly time visit web page press keys control click screen added list click automatically web page ill log shout coffee","1"
"1","fall love soft head bet","1"
"1","vodka bottle hum marvelous pass names george nice meet george work eh company designs systems","1"
"1","busy today today fine honey rome built day ill time relax care honey expecting","1"
"1","feeling ready chance pretty flexible touch toes pool time","1"
"1","goodbye flying home sunday afternoon goodbye forget goodbye rest family","1"
"1","noticed pollution modern cities bad worse breathing air day time government strong action people protect environment absolutely agree","1"
"1","week ill prepared ill wednesday","1"
"1","whos tall guy george drunk hes reserved hear hes lots problems kind problems record hear hes terrible company hate surprised makes honest problem customers pity products reminds laptop talk crashed friday lost hate drink ill cocktail vodka absolutely ill sec ill wait","1"
"1","john passed month yesterday suffered disease red light late terrible","1"
"1","peter bag lady black sheep serves rich past hes past mistakes late","1"
"1","ann kelly cold worse flu bed fever presentation today id afraid id fall middle understand mr sick ill ring afternoon alright doctor feel lousy flu doctor tomorrow appointments tomorrow appointments afternoon rainy weather today stay chicken soup sleep plan wo chicken swallow bad huh nausea fever ill cancel appointments today ill mr ann talk afternoon hope feel","1"
"1","susan evening dressed years banquet makeup great makeup perfect wear dress fabulous hair ideas necklace wear dress id white diamond necklace perfect helping ready tonight house party friends sounds fun people office sounds missing time year fun matter remember bag","1"
"1","true rice food southeast asia expert impression rice food needless westerner bread","1"
"1","free time study english study english great satisfaction studying english satisfaction hard work mind work worthwhile","1"
"1","bob hows business small talk lets business idea friends pay accept business business","1"
"1","coincidence","1"
"1","friendly daughters marriage relationship husband bad egg daughter insists decision regret decision","1"
"1","wonderful love love sight hes hey julie hows mary youve surprised talking um thinking happy eyes mary crush wedding bells eyes mary love question attention easy walk kiss guess asked wrong person","1"
"1","ready big competition today todd winner tickets sydney olympics steve born ready blow guys treadmill today weve lot time start running lets hit bit itll bet night home","1"
"1","johns hes coming ithe forgotten suppose righthe remembered","1"
"1","apologize yesterday apology losing temper intention relieved hear fault","1"
"1","promoted general manager bet dollar promoted partly hes hardworking man","1"
"1","play bridge lets dancing change long time truth feel tonight pretty hard day sort tired case movies suggestions lets seehow feel playing bridge beer things janet tom ill store buy stuff janet wondering tom tonight place play hands bridge","1"
"1","tom glad meet glad steven divorce wife surprised decide end marriage suddenly fight lot thought happy true separated months determine divorce hope split steven accept advice tom glad meet glad steven divorce wife surprised decide end marriage suddenly fight lot thought happy true separated months determine divorce hope split steven accept advice","1"
"1","dad learn drive summer vacation idea youd hurry theyve filled classes people learning drive registered training schools search internet typed driver schools results coming training school summer program yuan learn drive month drivers license months yuan bit steep lets yuan summer program forget heard ideal life school famous offer programs classes charge fair search internet ah ideal life school programs worry lets check schools","1"
"1","hobbies reading hobby kind books read kinds books child elementary school enjoyed reading science fiction teenager middle school interested detective mystery stories reading romance stories love people love read romance stories","1"
"1","shell date money likes golf dance eat foreign food sounds pretty tastes thought dutch dutch dutch means pay shell","1"
"1","rose busy jack working documents manager half hour rose free weekend great convenient visit weekend beg pardon id weekend drop chat pm time hmm treat dinner great ill bring wine ill expecting ill time","1"
"1","energetic today coffees free coffee perks place job hows day monday morning feeling today boss breathing neck day wait weekend boss real wo check personal email work boss allowed send personal emails office company policy boss horrible bosses bend rules bit boss rules bother work boss ill bit alright","1"
"1","mr james rush bank closes minutes cash check lend money buy tv set bank lets","1"
"1","work late day week friday straw broke","1"
"1","bob lucky youve international tourism festival corner weve heard festival helpful highlights festival pleasure festival start saturday october covers programs month festival suggest therere attractions sound interesting exciting program thousand people cycling round town choose routes lead id wild animal park route suggest international dragon boat race watch lion dance dragon boat racing water shows wow interesting watch dragon boats compete city river","1"
"1","thought taiwanese people garage sales stuff grown secondhand things university places sell things taiwan auction websites sites hey lets check flea market great teach men thing shopping","1"
"1","ac milan team evenly matched ac foot work worth bet","1"
"1","apartment afraid mess worry itll weeks organized dump stand walk neighborhood long walk neighborhood morning train station minutes pay dollars month emm hard decide shorter commuting time lower rent thought paying lower rent supermarket nearby supermarket sounds buy bicycle spend lot time walking","1"
"1","buy parking permit fulltime student attend parttime evenings attend day evening classes riding motorcycle drive car ride motorcycle permit run twentyfive dollars cash credit card ill credit card permit car motorcycle permit fine great semester","1"
"1","close eyes supposed ah ha caught peek wo peek surprise heres wo tree shut door lock","1"
"1","heres yuan ticket buying tonight treat","1"
"1","english language studies making progress harder thought fun","1"
"1","told dance animal stage bad mood moment","1"
"1","enjoy movie movies lot noise simon happened met kittys coming kittys handle excuse familiar car died bunch nonsense week gave lie busy sound promising time pull plug ill run ill rebecca lets class","1"
"1","run cousin jimmy matter fact ran day hows teeth pulled week bad time thinking ill","1"
"1","god doll life chill south park park doll park gross south park popular jen blame chance watch tv","1"
"1","wait time","1"
"1","headlines reading reading michael king sell stocks people arrested arrested remember light sentence years prison yup millions dollars selling bonds people ended pile cash useless government fined small rest foreign bank accounts hes millionaire kind thing america mad guy stock scheme makes millions spending minimum sentence jail poor guy liquor store makes ends jail years yup criminals america lot theyre thieves michael days hes giving lectures business colleges","1"
"1","poor man man means fortune effort aunt died left fortune","1"
"1","mr class today quit fed boring lectures","1"
"1","chinese valentines day seventh day seventh lunar month day lover stars heaven meet seventh eve day lovers day","1"
"1","idea friday thirteenth totally ridiculous idea people occasion create trouble heard black friday virus designed break friday thirteenth unlucky created virus making fun people","1"
"1","holidays suggestions cinema visiting galleries exhibitions museums finding meeting friends exercising health club mountain biking choices problem fun start interesting interested choices harder decision toss coin decide","1"
"1","jack fancy meeting surprise fine jim busy usual chat bar long time met time idea","1"
"1","jenny time wonderful party interesting people great food glad enjoying invitation pleasure glass champagne id love glass wonderful host pleasure","1"
"1","wondering borrow company van weekend park downtown saturday sunday saturday driving mary driving van drop sunday night borrow chairs fine returned sunday night","1"
"1","morning kevin morning lee","1"
"1","id opportunity pleasure enjoyed working work","1"
"1","dear important day today dear forget saturday great weekend ur angry bad memory care husband day earth anniversary weeding","1"
"1","recommend materials world war item card catalogue york times washington post period idea lot","1"
"1","people pile seek sympathy telling miserable advantage peoples hospitality fooled lady told needed money pot boiling gave money situation learned wet ears rang bell","1"
"1","trip united states terrific enjoyed great long weeks long time weather time snowed lot chicago thing trip difficult guess","1"
"1","impressed presentation skills working years time spent helps strong team members stuff admit","1"
"1","vacation fantastic glad tourist tiring end package deal paris wanted paris eiffel tower famous tourist attractions world thing pictures picture picture fourth day travelling standing famous foundation centre city happy picture time sick sightseeing art galleries cathedrals fountains statues palaces spent afternoon walking flea market coffees watched movie swim pool hotel travel agent reminds plan day relaxing days sightseeing louvre paris famous art gallery surprised small mona lisa wait day","1"
"1","works teller bank night school times week manager classes takes classes accounting business","1"
"1","afraid ink tablecloth mind terribly wo pay wo hear","1"
